name_muni,abbrev_state,lon,lat
Bacuri,MA,-45.1640440780267,-1.68602963060815
Bacurituba,MA,-44.6324951624884,-2.69077621017811
Balsas,MA,-46.3427432385387,-8.23757895906739
Barão De Grajaú,MA,-43.1916009468,-6.58897840474635
Barra Do Corda,MA,-45.1823530328478,-5.50343085862463
Barreirinhas,MA,-42.9179663849328,-2.84767952954312
Belágua,MA,-43.456717177849,-3.08797006633957
Bela Vista Do Maranhão,MA,-45.3080629741905,-3.78107774015229
Benedito Leite,MA,-44.568281710973,-7.12033012539555
Bequimão,MA,-44.7874300854831,-2.42489808959937
Bernardo Do Mearim,MA,-44.6906652531004,-4.675552058803
Boa Vista Do Gurupi,MA,-46.1785222544913,-1.76286607401947
Bom Jardim,MA,-46.4180769234719,-3.9002062059109
Bom Jesus Das Selvas,MA,-46.6888487409422,-4.60066357224659
Bom Lugar,MA,-45.0209663264549,-4.34656816282819
Brejo,MA,-42.8283974570738,-3.68714663481064
Brejo De Areia,MA,-45.549065197092,-4.36934161252162
Buriti,MA,-43.0017947985824,-3.9003791689354
Buriti Bravo,MA,-43.8305782158063,-5.78919891571487
Buriticupu,MA,-46.3423888472044,-4.493784629171
Buritirana,MA,-47.061350941057,-5.51799462383253
Cachoeira Grande,MA,-43.9312885956499,-3.120076511457
Cajapió,MA,-44.5730090544614,-2.86369960363256
Cajari,MA,-45.0527647800358,-3.39072677066685
Campestre Do Maranhão,MA,-47.2639810651411,-6.17603283981588
Cândido Mendes,MA,-45.675369991031,-1.61678778854621
Cantanhede,MA,-44.2627359686424,-3.62156886116321
Capinzal Do Norte,MA,-44.3062188554671,-4.68220917075214
Carolina,MA,-47.202724331516,-7.37327620960697
Carutapera,MA,-46.0264268363946,-1.34792440390629
Caxias,MA,-43.290654239715,-4.86213466734206
Cedral,MA,-44.5934513446827,-1.98080974071234
Central Do Maranhão,MA,-44.8581178963748,-2.25495532833522
Centro Do Guilherme,MA,-46.1281967348095,-2.36754775381193
Centro Novo Do Maranhão,MA,-46.5380784125966,-3.08629542901542
Chapadinha,MA,-43.4539581269089,-3.84875813330165
Cidelândia,MA,-47.8299322926626,-5.05713894575037
Codó,MA,-43.8858302266039,-4.60711398055521
Coelho Neto,MA,-43.1121552073112,-4.24808356390716
Colinas,MA,-44.1816601482886,-6.05558469596308
Conceição Do Lago-Açu,MA,-44.8381828234368,-3.79805858407808
Coroatá,MA,-44.1453007824132,-4.10220592626548
Cururupu,MA,-44.8196274614093,-1.67656786898004
Davinópolis,MA,-47.2999077500019,-5.59845262589863
Dom Pedro,MA,-44.3971388269303,-5.02132415359118
Duque Bacelar,MA,-43.0098021922782,-4.09929061220334
Esperantinópolis,MA,-44.8909148273937,-4.89623325610166
Estreito,MA,-47.2013064368689,-6.78249606424919
Feira Nova Do Maranhão,MA,-46.6246722749826,-6.9975795385872
Fernando Falcão,MA,-45.3061237515998,-6.17378558603997
Formosa Da Serra Negra,MA,-46.1759661390305,-6.52742684630192
Fortaleza Dos Nogueiras,MA,-46.0817923903605,-6.96568362764851
Fortuna,MA,-44.0296446858976,-5.66844342486617
Godofredo Viana,MA,-45.764903357943,-1.37440007437211
Gonçalves Dias,MA,-44.171922574852,-5.15220299725521
Governador Archer,MA,-44.2214360237983,-4.99949111610776
Governador Edison Lobão,MA,-47.3248086119489,-5.71847588127232
Governador Eugênio Barros,MA,-44.0671851143437,-5.38526566156756
Governador Luiz Rocha,MA,-44.0932675487019,-5.53709937576359
Governador Newton Bello,MA,-45.920550242619,-3.4216012860292
Governador Nunes Freire,MA,-45.8182321489767,-2.06171970169843
Graça Aranha,MA,-44.3180098256431,-5.41468351503062
Grajaú,MA,-46.0139269728252,-5.84191497847073
Guimarães,MA,-44.6430820165225,-2.14508045351024
Humberto De Campos,MA,-43.5812959807373,-2.61347995008646
Icatu,MA,-43.8704958127273,-2.62120715388618
Igarapé Do Meio,MA,-45.1235572944978,-3.65642448451597
Igarapé Grande,MA,-44.8195784335277,-4.58587523785948
Imperatriz,MA,-47.5752439913902,-5.33969054779102
Itaipava Do Grajaú,MA,-45.6784294284608,-5.18493519658254
Itapecuru Mirim,MA,-44.2761741145131,-3.38757996459645
Itinga Do Maranhão,MA,-47.2604562893873,-4.27125641038219
Jatobá,MA,-44.2944044094941,-5.85225202931352
Jenipapo Dos Vieiras,MA,-45.5757306737609,-5.39111195812636
João Lisboa,MA,-47.1827149141198,-5.2273496404361
Joselândia,MA,-44.7566873905649,-5.01382347458664
Junco Do Maranhão,MA,-46.1157960145649,-1.91786487379317
Lago Da Pedra,MA,-45.2052705226362,-4.73897621254961
Lago Do Junco,MA,-44.9813700370589,-4.54124776737302
Lago Verde,MA,-44.8831440559287,-3.99077812174499
Lagoa Do Mato,MA,-43.4959391817575,-6.06037099118426
Lago Dos Rodrigues,MA,-44.9359257213421,-4.60047308939087
Lagoa Grande Do Maranhão,MA,-45.4030945277906,-4.92967690185709
Lajeado Novo,MA,-46.9245591533205,-6.10387658037623
Lima Campos,MA,-44.4647274783463,-4.55687851582538
Loreto,MA,-45.2196550079869,-7.22062035470243
Luís Domingues,MA,-45.8899106314456,-1.38858910502685
Magalhães De Almeida,MA,-42.1847348977272,-3.30060066325355
Maracaçumé,MA,-45.99246748336,-1.98186348334168
Marajá Do Sena,MA,-45.6327088030528,-4.70131086199469
Maranhãozinho,MA,-45.9883596241748,-2.45224593956819
Mata Roma,MA,-43.2273076716557,-3.62594257085277
Matinha,MA,-45.0016476139296,-3.07126815359862
Matões,MA,-43.3080002458251,-5.38335626863933
Matões Do Norte,MA,-44.4778638389196,-3.75672128266688
Milagres Do Maranhão,MA,-42.7952147279531,-3.49646032482638
Mirador,MA,-44.9433439555109,-6.45222555339832
Miranda Do Norte,MA,-44.5268094151459,-3.5314539920691
Mirinzal,MA,-44.8431347244316,-2.05853725589606
Monção,MA,-45.3242242846752,-3.48225285500553
Montes Altos,MA,-47.0414199134303,-5.8581162165263
Morros,MA,-43.7770635442407,-2.97403843788151
Nina Rodrigues,MA,-43.8130324710445,-3.42917390014731
Nova Colinas,MA,-46.26450472729,-7.14430019077235
Nova Iorque,MA,-44.0397620239736,-6.74957624866616
Nova Olinda Do Maranhão,MA,-45.9551690580184,-2.89593252666047
Olho D'água Das Cunhãs,MA,-45.1203510944288,-4.09463257380426
Olinda Nova Do Maranhão,MA,-45.0098273200371,-2.97538888495551
Paço Do Lumiar,MA,-44.1238012574318,-2.50586581203102
Palmeirândia,MA,-45.024946927089,-2.69287768181555
Paraibano,MA,-43.9238730794777,-6.40375408849573
Parnarama,MA,-43.4653173545902,-5.62606966574199
Passagem Franca,MA,-43.7583886622715,-6.15264389414736
Pastos Bons,MA,-44.1806233696266,-6.63218451162228
Paulino Neves,MA,-42.6111065619558,-2.8547788046021
Paulo Ramos,MA,-45.3615049517909,-4.51936598577755
Pedreiras,MA,-44.5919246712221,-4.61958971193196
Pedro Do Rosário,MA,-45.4299311653912,-2.98921433326302
Penalva,MA,-45.2905721720716,-3.24552172214401
Peri Mirim,MA,-44.8953073547027,-2.57179974498224
Peritoró,MA,-44.2811600398038,-4.4198622510737
Pindaré-Mirim,MA,-45.4374646043281,-3.69141233979341
Pinheiro,MA,-45.1269477088833,-2.49821751297801
Pio Xii,MA,-45.0931282016352,-3.85152487869993
Pirapemas,MA,-44.1726281313372,-3.78284134447604
Poção De Pedras,MA,-44.9121358314345,-4.7850863958837
Porto Franco,MA,-47.1802772984835,-6.36883887774223
Porto Rico Do Maranhão,MA,-44.6353421326404,-1.89022355697861
Presidente Dutra,MA,-44.4570963083964,-5.28308851091573
Presidente Juscelino,MA,-44.0779976733942,-3.08997641558462
Presidente Médici,MA,-45.773448016709,-2.31900144786892
Presidente Sarney,MA,-45.3612581149992,-2.58656850830316
Presidente Vargas,MA,-43.9558180921403,-3.34585786837207
Primeira Cruz,MA,-43.3652214207439,-2.70132333683374
Raposa,MA,-44.0881629941228,-2.43473943957609
Riachão,MA,-46.6523941422179,-7.59781694245743
Ribamar Fiquene,MA,-47.3137667410314,-5.96111582180609
Rosário,MA,-44.2021448427003,-2.94535526289634
Sambaíba,MA,-45.5562834355048,-7.4318040710059
Santa Filomena Do Maranhão,MA,-44.618043654263,-5.51333693685721
Santa Helena,MA,-45.3836312651794,-2.42662992434029
Santa Inês,MA,-45.4508304556567,-3.81225385236334
Santa Luzia,MA,-45.900413716129,-4.28414044216531
Santa Luzia Do Paruá,MA,-45.7922936413803,-2.53956248432342
Santa Quitéria Do Maranhão,MA,-42.955121074675,-3.30245521444689
Santa Rita,MA,-44.3196007329375,-3.15771068998887
Santana Do Maranhão,MA,-42.614671798837,-3.19720960087471
Santo Amaro Do Maranhão,MA,-43.1841164598552,-2.62092765166225
Santo Antônio Dos Lopes,MA,-44.4811959759994,-4.82645090831522
São Benedito Do Rio Preto,MA,-43.6184451923302,-3.3753528705959
São Bento,MA,-44.9992878800656,-2.79827579677125
São Bernardo,MA,-42.406065142318,-3.31210043624566
São Domingos Do Azeitão,MA,-44.617344672854,-6.83330314444985
São Domingos Do Maranhão,MA,-44.3364637074688,-5.63817421043823
São Félix De Balsas,MA,-44.8832953851927,-7.09156738172282
São Francisco Do Brejão,MA,-47.3536469208974,-5.15844829926458
São Francisco Do Maranhão,MA,-43.1215675721553,-6.2116961876644
São João Batista,MA,-44.7587204329826,-3.00466730756986
São João Do Carú,MA,-46.3923054744531,-3.55925377022871
São João Do Paraíso,MA,-46.9007004477916,-6.46373244909504
São João Do Soter,MA,-43.7666215357583,-5.0402003433854
São João Dos Patos,MA,-43.6379577997438,-6.55724567902221
São José De Ribamar,MA,-44.0903439794602,-2.58039722615107
São José Dos Basílios,MA,-44.5697295859705,-5.03854249390079
São Luís,MA,-44.3072057652746,-2.63149609964835
São Luís Gonzaga Do Maranhão,MA,-44.6404081626661,-4.3808884795537
São Mateus Do Maranhão,MA,-44.5273627008876,-3.98738399502207
São Pedro Da Água Branca,MA,-48.3689627750957,-5.13354807939242
São Pedro Dos Crentes,MA,-46.7073242610857,-6.81960094252369
São Raimundo Das Mangabeiras,MA,-45.6909323767427,-7.01371643771416
São Raimundo Do Doca Bezerra,MA,-45.1462985293876,-5.08964908115616
São Roberto,MA,-45.0345989638271,-5.0189981437492
São Vicente Ferrer,MA,-44.9397810636098,-2.877205081948
Satubinha,MA,-45.2592022109304,-3.93861039870243
Senador Alexandre Costa,MA,-43.9846530106569,-5.26100678893535
Senador La Rocque,MA,-47.1080320593563,-5.32530320009767
Serrano Do Maranhão,MA,-45.0183022258705,-1.86651218324339
Sítio Novo,MA,-46.5956017760362,-6.2278475616157
Sucupira Do Norte,MA,-44.3390103274674,-6.50985944642057
Sucupira Do Riachão,MA,-43.4971011153169,-6.45326540165537
Tasso Fragoso,MA,-45.8856059312685,-8.33193449280337
Timbiras,MA,-43.8134765453429,-4.15305765941395
Timon,MA,-42.9803187015861,-5.18329975802177
Trizidela Do Vale,MA,-44.6695350239909,-4.52807660745536
Tufilândia,MA,-45.5812990136333,-3.75807263450585
Tuntum,MA,-44.7300082679403,-5.61079874271165
Turiaçu,MA,-45.4644526693902,-1.76774837838762
Turilândia,MA,-45.4377119718267,-2.15933004344895
Tutóia,MA,-42.3865812665049,-2.91246360418814
Urbano Santos,MA,-43.3446147100166,-3.30460739057241
Vargem Grande,MA,-43.8538522451339,-3.71093118505162
Viana,MA,-45.0028226490129,-3.15626298420416
Vila Nova Dos Martírios,MA,-48.0806076609084,-5.07486077701354
Vitória Do Mearim,MA,-44.9221586204195,-3.5680505967637
Vitorino Freire,MA,-45.3197538364312,-4.21895631702051
Zé Doca,MA,-45.9685620828228,-3.27554175028321
Acauã,PI,-41.0018165948467,-8.30606595722243
Agricolândia,PI,-42.6823277099056,-5.76829141584756
Água Branca,PI,-42.6280033284396,-5.91391364190999
Alagoinha Do Piauí,PI,-40.9199317085641,-6.92870526872037
Alegrete Do Piauí,PI,-40.7878576016866,-7.19619368323863
Alto Longá,PI,-42.1549876640036,-5.37910137258145
Altos,PI,-42.4696666261351,-5.01484758623009
Alvorada Do Gurguéia,PI,-43.9683335280266,-8.45596034382311
Amarante,PI,-42.788061801676,-6.37014018232491
Angical Do Piauí,PI,-42.7502164536925,-6.10680486410204
Anísio De Abreu,PI,-43.0419408284098,-9.21408167579642
Antônio Almeida,PI,-44.2028987343231,-7.21917004240053
Aroazes,PI,-41.8304019080748,-6.12447244911032
Aroeiras Do Itaim,PI,-41.5253420913378,-7.24466504614178
Arraial,PI,-42.5202926340202,-6.61807963268074
Assunção Do Piauí,PI,-41.0688018239951,-5.87997385750817
Avelino Lopes,PI,-43.9511088802427,-10.1663573458264
Baixa Grande Do Ribeiro,PI,-45.1609908238539,-8.5057490836663
Barra D'alcântara,PI,-42.1064197248496,-6.52949010588554
Barras,PI,-42.368330103053,-4.18988587767352
Barreiras Do Piauí,PI,-45.6940020159836,-9.98305481818749
Barro Duro,PI,-42.491142534514,-5.8162248560577
Batalha,PI,-42.0576079442033,-4.0178329156885
Bela Vista Do Piauí,PI,-41.8558631812194,-7.99602325486564
Belém Do Piauí,PI,-40.9824194096489,-7.39011466092435
Beneditinos,PI,-42.4039895414543,-5.4698156359973
Bertolínia,PI,-43.876360825455,-7.74535672566729
Betânia Do Piauí,PI,-40.7543281731991,-8.11588904342401
Boa Hora,PI,-42.1062642338283,-4.35430148899043
Bocaina,PI,-41.3076625344298,-6.90652850317601
Bom Jesus,PI,-44.5402496376473,-9.24578853705221
Bom Princípio Do Piauí,PI,-41.6304168592252,-3.15765287278419
Bonfim Do Piauí,PI,-42.8756671002818,-9.17146611641921
Boqueirão Do Piauí,PI,-42.1087440335204,-4.53905016692735
Brasileira,PI,-41.6361422518562,-4.12092699059814
Brejo Do Piauí,PI,-42.7932849432746,-8.39491903153022
Buriti Dos Lopes,PI,-41.8037614617192,-3.23981532717881
Buriti Dos Montes,PI,-41.2231595055232,-5.14330155594761
Cabeceiras Do Piauí,PI,-42.3338542425559,-4.43196632460616
Cajazeiras Do Piauí,PI,-42.4593449862954,-6.781912759181
Cajueiro Da Praia,PI,-41.3620751049502,-2.992760380212
Caldeirão Grande Do Piauí,PI,-40.6290234759259,-7.30649193126454
Campinas Do Piauí,PI,-41.864682711762,-7.65040514377658
Campo Alegre Do Fidalgo,PI,-41.8215194417805,-8.28280837676196
Campo Grande Do Piauí,PI,-41.0652800005036,-7.1830732594743
Campo Largo Do Piauí,PI,-42.5459982574737,-3.88110042043134
Campo Maior,PI,-42.1455675604585,-4.87736318448997
Canavieira,PI,-43.5584358853232,-7.55766181293784
Canto Do Buriti,PI,-43.3375889999408,-8.34254692358029
Capitão De Campos,PI,-41.9012473836803,-4.52556350504134
Capitão Gervásio Oliveira,PI,-41.9012100969819,-8.52938061146341
Caracol,PI,-43.3467055869293,-9.08912230558597
Caraúbas Do Piauí,PI,-41.8242629701972,-3.56461457093649
Caridade Do Piauí,PI,-40.955134430817,-7.7038216544818
Castelo Do Piauí,PI,-41.5726641818449,-5.31717760047447
Caxingó,PI,-41.8510387090398,-3.39190630284423
Cocal,PI,-41.5470629628063,-3.45541589926124
Cocal De Telha,PI,-41.9607535940681,-4.62234882924078
Cocal Dos Alves,PI,-41.3967091259567,-3.64769680440862
Coivaras,PI,-42.2843997660791,-5.10020238052256
Colônia Do Gurguéia,PI,-43.6964489254058,-8.18131108680641
Colônia Do Piauí,PI,-42.1873086176523,-7.29411451471066
Conceição Do Canindé,PI,-41.578179022592,-7.90398329572668
Coronel José Dias,PI,-42.3347385265821,-8.8955868001742
Corrente,PI,-45.1397081204135,-10.3915717166026
Cristalândia Do Piauí,PI,-45.1136264468591,-10.7417956136042
Cristino Castro,PI,-43.9614983967821,-8.78215589848524
Curimatá,PI,-44.3071264244384,-9.9408133213692
Currais,PI,-44.6732700330249,-8.82256860617751
Curralinhos,PI,-42.8467865582045,-5.6161639570715
Curral Novo Do Piauí,PI,-40.764166297848,-7.88986655509381
Demerval Lobão,PI,-42.6716592395249,-5.33928798689598
Dirceu Arcoverde,PI,-42.45776684202,-9.32813816828061
Dom Expedito Lopes,PI,-41.6978805610511,-6.95916660310603
Domingos Mourão,PI,-41.3099613149203,-4.25542244449644
Dom Inocêncio,PI,-41.9225581898292,-8.91801039138144
Elesbão Veloso,PI,-42.1902671735921,-6.18729493916014
Eliseu Martins,PI,-43.6584887329199,-7.97116511885919
Esperantina,PI,-42.1899496143313,-3.82381712872993
Fartura Do Piauí,PI,-42.7839235059436,-9.47569663249244
Flores Do Piauí,PI,-42.8608849048455,-7.67297549049774
Floresta Do Piauí,PI,-41.8066008283083,-7.46326858088873
Floriano,PI,-43.0794049100796,-7.00565099742841
Francinópolis,PI,-42.2340197340074,-6.42310542742932
Francisco Ayres,PI,-42.7214871166419,-6.66914116783812
Francisco Macedo,PI,-40.7948793243998,-7.32818117230354
Francisco Santos,PI,-41.1473012506597,-7.01299226038923
Fronteiras,PI,-40.5844241817789,-7.07456385974411
Geminiano,PI,-41.3362397174864,-7.18760489956306
Gilbués,PI,-45.4076497581864,-9.62194835206382
Guadalupe,PI,-43.7051812230463,-6.84241854783745
Guaribas,PI,-43.6708350119106,-9.06327471814626
Hugo Napoleão,PI,-42.4981122506536,-6.03569980959604
Ilha Grande,PI,-41.8158189660784,-2.82903783748404
Inhuma,PI,-41.686040817818,-6.6727022645015
Ipiranga Do Piauí,PI,-41.7915693226535,-6.81875708543433
Isaías Coelho,PI,-41.6514225581606,-7.65145784402784
Itainópolis,PI,-41.4810634851628,-7.40979038346148
Itaueira,PI,-43.1337419708946,-7.50496750054039
Jacobina Do Piauí,PI,-41.2552370680944,-7.89342705791273
Jaicós,PI,-41.2064838623285,-7.3911438224947
Jardim Do Mulato,PI,-42.5268569761068,-6.14588739271879
Jatobá Do Piauí,PI,-41.9186712792744,-4.84136979538334
Jerumenha,PI,-43.501608729222,-7.11485580094576
João Costa,PI,-42.4816438773059,-8.54165499187791
Joaquim Pires,PI,-42.082367166357,-3.54009736603639
Joca Marques,PI,-42.4262797629483,-3.54602037649811
José De Freitas,PI,-42.5250094333844,-4.71403214500817
Juazeiro Do Piauí,PI,-41.5939340192153,-4.97999852408038
Júlio Borges,PI,-44.1738556220793,-10.4204328007569
Jurema,PI,-43.1656832713662,-9.01455118788169
Lagoinha Do Piauí,PI,-42.6273922167728,-5.82019156162938
Lagoa Alegre,PI,-42.5649339719111,-4.48974515488461
Lagoa Do Barro Do Piauí,PI,-41.6053606924407,-8.57114514710103
Lagoa De São Francisco,PI,-41.5815655085876,-4.36409064321906
Lagoa Do Piauí,PI,-42.6080377877882,-5.46113555046375
Lagoa Do Sítio,PI,-41.4864063408763,-6.49006581099328
Landri Sales,PI,-43.9278688789543,-7.29577603406284
Luís Correia,PI,-41.4817981277657,-3.08264610196666
Luzilândia,PI,-42.3644867193809,-3.60742091475427
Madeiro,PI,-42.529452314094,-3.56615380892
Manoel Emídio,PI,-44.0078143024411,-8.20632323558249
Marcolândia,PI,-40.7389156658211,-7.42908712581826
Marcos Parente,PI,-43.8945422325832,-7.07632461048224
Massapê Do Piauí,PI,-41.0941776697671,-7.53536082327597
Matias Olímpio,PI,-42.5842118636863,-3.70745828116649
Miguel Alves,PI,-42.7738160820922,-4.24034087367634
Miguel Leão,PI,-42.7012877293734,-5.70102240101262
Milton Brandão,PI,-41.5124253955985,-4.70150781868581
Monsenhor Gil,PI,-42.607308740029,-5.6082518886721
Monsenhor Hipólito,PI,-41.0381419133187,-6.91896181636556
Monte Alegre Do Piauí,PI,-45.0303573219892,-9.60421266230015
Morro Cabeça No Tempo,PI,-43.9153667024763,-9.80412707597597
Morro Do Chapéu Do Piauí,PI,-42.2634236396037,-3.70560903483247
Murici Dos Portelas,PI,-42.0132691042264,-3.35606444504704
Nazaré Do Piauí,PI,-42.7456142679158,-7.0522626177856
Nazária,PI,-42.8683748245879,-5.44540115356323
Nossa Senhora De Nazaré,PI,-42.1889049990721,-4.64350406001803
Nossa Senhora Dos Remédios,PI,-42.6064605565599,-4.02632076302094
Novo Oriente Do Piauí,PI,-41.976911421517,-6.50097883922051
Novo Santo Antônio,PI,-41.9151596725067,-5.27719071090125
Oeiras,PI,-42.1650478923588,-6.96661939310727
Olho D'água Do Piauí,PI,-42.5528560772593,-5.83798076297182
Padre Marcos,PI,-40.8840210093747,-7.37611777878178
Paes Landim,PI,-42.2851995295282,-7.81275944232098
Pajeú Do Piauí,PI,-42.8245506935877,-7.91646959254963
Palmeira Do Piauí,PI,-44.4645235772782,-8.55668640786696
Palmeirais,PI,-42.9562925639612,-5.88259338861384
Paquetá,PI,-41.6844006126345,-7.13831062965571
Parnaguá,PI,-44.5684206342362,-10.3156987857043
Parnaíba,PI,-41.7535042174456,-2.96014323636033
Passagem Franca Do Piauí,PI,-42.3992045474666,-5.84468512183494
Patos Do Piauí,PI,-41.2921100916515,-7.66480206620146
Pau D'arco Do Piauí,PI,-42.4708818757405,-5.24546539912224
Paulistana,PI,-41.1419411643034,-8.10735593633458
Pavussu,PI,-43.3372321413503,-7.92529854929331
Pedro Ii,PI,-41.399617010949,-4.49026447868704
Pedro Laurentino,PI,-42.265460128376,-8.07292236049334
Nova Santa Rita,PI,-42.0237090429542,-8.11943341633851
Picos,PI,-41.5234655938342,-7.06422422988201
Pimenteiras,PI,-41.1664531714811,-6.3447155408343
Pio Ix,PI,-40.7181481533873,-6.79012451994909
Piracuruca,PI,-41.6140913251365,-3.85230187764855
Piripiri,PI,-41.7715068207869,-4.33111088431091
Porto,PI,-42.7079367212958,-3.94998160609348
Porto Alegre Do Piauí,PI,-44.0573324067065,-6.95639908140007
Prata Do Piauí,PI,-42.1660306911097,-5.72349845209493
Queimada Nova,PI,-41.3585102550941,-8.51656675864131
Redenção Do Gurguéia,PI,-44.4546919132576,-9.52425333508813
Regeneração,PI,-42.4904172837932,-6.35254402874885
Riacho Frio,PI,-44.8128118825568,-9.93024446106581
Ribeira Do Piauí,PI,-42.6127270762181,-7.92719202130131
Ribeiro Gonçalves,PI,-45.3448424202277,-7.9735746887965
Rio Grande Do Piauí,PI,-43.1521669715581,-7.77103198557081
Santa Cruz Do Piauí,PI,-41.7677663530557,-7.24057068752365
Santa Cruz Dos Milagres,PI,-41.8688509413028,-5.90784070386351
Santa Filomena,PI,-45.6753635449573,-8.99082043003456
